id,houseno,houseno_specification,geo_long,geo_lat,address_specification_verbatim,street_id,Adresse_Straße
963,9,,2.34997,48.838,,281,rue de Valence
964,9,,2.34997,48.838,,281,rue de Valence
965,2,,2.33832,48.8642,"Palais-Royal,,",258,rue de Valois
966,7,,2.33832,48.8642,"Palais-Royal,,",258,rue de Valois
967,34,,2.33832,48.8642,"Palais-Royal,,",258,rue de Valois
968,30,,2.33832,48.8642,"Palais-Royal,,",258,rue de Valois
969,8,,,,,282,rue de Vannes
970,1,,,,,282,rue de Vannes
971,3,,,,,282,rue de Vannes
972,9,,2.34405,48.8735,,283,rue Geoffroy Marie
973,73,,2.3425,48.8619,,284,rue de Varennes
974,73,,2.3425,48.8619,,284,rue de Varennes
975,27,,2.33974,48.8684,,285,rue Vivienne
976,57,,2.32205,48.8544,,286,rue de Varennes Saint Germain
977,183,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
978,11,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
979,32,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
980,9,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
981,4,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
982,187,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
983,115,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
984,119,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
985,6,,2.3372222222222,48.876111111111,,288,rue Olivier Saint Georges
986,54,,2.3116666666667,48.842777777778,,287,rue de Vaugirard
987,7,,2.36375,48.8658,,289,rue de Vendôme
988,8,,2.33438,48.8669,,290,rue de Ventadour
989,11,,2.33438,48.8669,,290,rue de Ventadour
990,9,,2.33438,48.8669,,290,rue de Ventadour
991,44,,2.32876,48.8581,,291,rue de Verneuil
992,13,,2.34169,48.8731,,107,rue de la Grange Batelière
993,8,,2.34228,48.8628,,292,rue de Viarmes
994,3,,2.32238,48.8777,,293,rue de Vienne
995,6,,2.3292,48.8824,,294,rue de Vintimille
996,4,,2.36163,48.863,,295,rue des Oiseaux
997,20,,2.37639,48.8596,,296,rue des Amandiers Popincourt
998,32,,2.37639,48.8596,"impasse Saint-Maurice, 16,,",296,rue des Amandiers Popincourt
999,5 u. 7,,2.34748,48.8473,,297,rue des Amandiers Saint Jacques
1000,8,,2.33566,48.8564,,298,rue des Beaux Arts
1001,9,,2.33566,48.8564,,298,rue des Beaux Arts
1002,2,,2.3505,48.8498,"quai de la Tournelle, 59,",299,rue des Bernardins
1003,1,,2.3578,48.860865,,300,rue des Billettes
1004,16-18,,2.3578,48.860865,"[rue] Pavée-au-Marais, 24,",300,rue des Billettes
1005,13,,2.3578,48.860865,"passage Sainte-Croix-de-la-Bretonnerie, 1,,",300,rue des Billettes
1006,17,,2.3578,48.860865,,300,rue des Billettes
1007,27,,2.33327,48.8796,,301,rue Labruyère
1008,19,,2.35667,48.8592,,302,rue des Blancs Manteaux
1009,14,,2.35667,48.8592,,302,rue des Blancs Manteaux
1010,38,,2.35667,48.8592,,302,rue des Blancs Manteaux
1011,38,,2.35667,48.8592,,302,rue des Blancs Manteaux
1012,43,,2.35667,48.8592,,302,rue des Blancs Manteaux
1013,22,,2.35667,48.8592,,302,rue des Blancs Manteaux
1014,20,,2.35667,48.8592,,302,rue des Blancs Manteaux
1015,29,,2.33863,48.8635,,303,rue des Bons Enfants
1016,57,,2.33599,48.8672,,304,rue Sainte Anne
1017,32,,2.33863,48.8635,,303,rue des Bons Enfants
1018,38,,2.38541,48.8568,,305,rue des Boulets
1019,30,,2.34412,48.8591,,306,rue des Bourdonnais
1020,35,,2.34412,48.8591,,306,rue des Bourdonnais
1021,30,,2.34412,48.8591,,306,rue des Bourdonnais
1022,6,,2.3379638888889,48.873861111111,,274,rue Laffitte
1023,16,,2.33361,48.8519,,307,rue des Canettes
1024,14,,2.33361,48.8519,,307,rue des Canettes
1025,20,,2.33361,48.8519,,307,rue des Canettes
1026,5,,2.34755,48.8491,,308,rue des Carmes
1027,9,,2.34755,48.8491,,308,rue des Carmes
1028,2,,2.33947,48.8693,,309,rue des Colonnes
1029,7,,2.33947,48.8693,,309,rue des Colonnes
1030,3,,2.36202,48.8603,,310,rue des Coutures Saint Gervais
1031,8,,2.34612,48.8598,,311,rue des Déchargeurs
1032,32,,2.34605,48.8614,,312,rue des Deux Ecus
1033,21,,2.34605,48.8614,,312,rue des Deux Ecus
1034,3,,2.34605,48.8614,,312,rue des Deux Ecus
1035,29,,2.34605,48.8614,,312,rue des Deux Ecus
1036,7,,2.35638,48.8517,,313,rue des Deux Ponts
1037,22,,2.34896,48.8659,,314,rue des Deux Portes Saint Sauveur
1038,28,,2.34896,48.8659,,314,rue des Deux Portes Saint Sauveur
1039,5,,2.34896,48.8659,"[rue] Marie-Stuart,1,",314,rue des Deux Portes Saint Sauveur
1040,92,,2.3383722222222,48.868047222222,,249,rue de Richelieu
1041,7,,2.3578,48.860865,,315,rue des Enfants Rouges
1042,4,,2.3578,48.860865,,315,rue des Enfants Rouges
1043,7,,2.3578,48.860865,,315,rue des Enfants Rouges
1044,11,,2.3578,48.860865,,315,rue des Enfants Rouges
1045,6,,2.3578,48.860865,,315,rue des Enfants Rouges
1046,9,,2.36596,48.8627,,316,rue des Filles du Calvaire
1047,25,,2.36596,48.8627,,316,rue des Filles du Calvaire
1048,2,,2.36596,48.8627,,316,rue des Filles du Calvaire
1049,14,,2.34528,48.8758,,317,rue Bleue
1050,16,,2.3368,48.8698,,187,rue de Grammont
1051,7,,2.33906,48.8689,,318,rue des Filles Saint Thomas
1052,5,,2.33906,48.8689,,318,rue des Filles Saint Thomas
1053,5,,2.33906,48.8689,,318,rue des Filles Saint Thomas
1054,5,,2.33906,48.8689,,318,rue des Filles Saint Thomas
1055,61,,2.342141,48.872549,,319,passage Jouffroy
1056,9,,2.33906,48.8689,,318,rue des Filles Saint Thomas
1057,31,,2.36795,48.8603,,320,rue des Fossés du Temple
1058,15,,2.34718,48.8678,,321,rue des Fossés Montmartre
1059,13,,2.34718,48.8678,,321,rue des Fossés Montmartre
1060,6,,2.34718,48.8678,,321,rue des Fossés Montmartre
1061,21,,2.34718,48.8678,,321,rue des Fossés Montmartre
1062,29,,2.34718,48.8678,,321,rue des Fossés Montmartre
1063,7,,2.34718,48.8678,"Weberei: rue Popincourt, 86,",321,rue des Fossés Montmartre
1064,40,,2.35447,48.8482,,322,rue des Fossés Saint Bernard
1065,56,,2.3561,48.8389,,323,rue des Fossés Saint Marcel
1066,22,,2.31251,48.84,,324,rue des Fourneaux
1067,8,,2.34672,48.8598,,325,rue des Fourreurs
1068,10,,2.3622166666667,48.8571,,326,rue des Francs Bourgeois au Marais
1069,2,,2.3338194444444,48.86715,,327,rue des Frondeurs
1070,23,,2.33944444,48.855,,328,rue des Grands Augustins
1071,22,,2.35667,48.8638,,329,rue des Gravilliers
1072,45,,2.35667,48.8638,,329,rue des Gravilliers
1073,70,,2.35667,48.8638,,329,rue des Gravilliers
1074,26,,2.35667,48.8638,,329,rue des Gravilliers
1075,11,,2.35667,48.8638,,329,rue des Gravilliers
1076,38,,2.35667,48.8638,"Fabrik: [rue] Saint-Maur-Popincourt, 206 u. 208,",329,rue des Gravilliers
1077,45,,2.35667,48.8638,,329,rue des Gravilliers
1078,38,,2.35667,48.8638,,329,rue des Gravilliers
1079,54,,2.35667,48.8638,,329,rue des Gravilliers
1080,47,,2.33635,48.8669,,330,rue Neuve des Petits Champs
1081,10,,2.34318,48.8475,,331,rue des Grès
1082,3,,2.34318,48.8475,,331,rue des Grès
1083,26,,2.345,48.869444444444,,332,rue des Jeûneurs
1084,27,,2.345,48.869444444444,,332,rue des Jeûneurs
1085,40,,2.345,48.869444444444,,332,rue des Jeûneurs
1086,44,,2.345,48.869444444444,,332,rue des Jeûneurs
1087,3,,2.345,48.869444444444,,332,rue des Jeûneurs
1088,27,,2.345,48.869444444444,,332,rue des Jeûneurs
1089,29,,2.345,48.869444444444,,332,rue des Jeûneurs
1090,44,,2.345,48.869444444444,,332,rue des Jeûneurs
1091,6,,2.345,48.869444444444,,332,rue des Jeûneurs
1092,35,,2.345,48.869444444444,,332,rue des Jeûneurs
1093,46,,2.345,48.869444444444,,332,rue des Jeûneurs
1094,40,,2.345,48.869444444444,,332,rue des Jeûneurs
1095,12,,2.345,48.869444444444,,332,rue des Jeûneurs
1096,1,,2.345,48.869444444444,,332,rue des Jeûneurs
1097,40,,2.345,48.869444444444,,332,rue des Jeûneurs
1098,32,,2.345,48.869444444444,,332,rue des Jeûneurs
1099,29,,2.345,48.869444444444,,332,rue des Jeûneurs
1100,40,,2.345,48.869444444444,,332,rue des Jeûneurs
1101,40,,2.345,48.869444444444,,332,rue des Jeûneurs
1102,44,,2.345,48.869444444444,,332,rue des Jeûneurs
1103,15,,2.33482,48.8704,,114,rue de La Michodière
1104,16,,2.35956,48.8566,,333,rue des Juifs
1105,12,,2.35956,48.8566,,333,rue des Juifs
1106,1,,2.35956,48.8566,,333,rue des Juifs
1107,11,,2.36226,48.8524,,334,rue des Lions Saint Paul
1108,8,,2.3491666666667,48.859305555556,,335,rue des Lombards
1109,41,,2.3491666666667,48.859305555556,,335,rue des Lombards
1110,8,,2.3491666666667,48.859305555556,,335,rue des Lombards
1111,11,,2.34673,48.8383,,336,rue des Lyonnais
1112,48,,2.33974,48.8684,,285,rue Vivienne
1113,79,,2.36254,48.87,,337,rue des Marais du Temple
1114,61,,2.36254,48.87,,337,rue des Marais du Temple
1115,46,,2.36254,48.87,,337,rue des Marais du Temple
1116,71,,2.36254,48.87,,337,rue des Marais du Temple
1117,13,,2.33556,48.8558,,338,rue des Marais Saint Germain
1118,20,,2.36254,48.87,,339,rue des Marais Saint Martin
1119,93,,2.36254,48.87,,339,rue des Marais Saint Martin
1120,41,,2.36254,48.87,,339,rue des Marais Saint Martin
1121,41,,2.36254,48.87,,339,rue des Marais Saint Martin
1122,62,,2.36254,48.87,,339,rue des Marais Saint Martin
1123,22,,2.36254,48.87,,339,rue des Marais Saint Martin
1124,63,,2.36254,48.87,,339,rue des Marais Saint Martin
1125,63,,2.33972,48.88209,,340,rue des Martyrs
1126,41,,2.33972,48.88209,,340,rue des Martyrs
1127,41,,2.33972,48.88209,,340,rue des Martyrs
1128,4,,2.33972,48.88209,,340,rue des Martyrs
1129,12,,2.3384,48.8694,,341,rue Ménars
1130,23,,2.33972,48.88209,,340,rue des Martyrs
1131,26,,2.33739,48.8801,,342,rue Bréda
1132,27,,2.33972,48.88209,,340,rue des Martyrs
1133,3,,2.33972,48.88209,,340,rue des Martyrs
1134,26 u. 27,,2.33972,48.88209,,340,rue des Martyrs
1135,17-19,,2.33972,48.88209,,340,rue des Martyrs
1136,16,,2.33507,48.8668,,343,rue des Moulins
1137,3,,2.33507,48.8668,,343,rue des Moulins
1138,25,,2.336306,48.852972,,344,rue des Noyers
1139,45,,2.336306,48.852972,,344,rue des Noyers
1140,64,,2.336306,48.852972,,344,rue des Noyers
1141,9,,,,,345,rue des Orties Saint Honoré
1142,58,,2.35115,48.8737,,346,rue des Petites Ecuries
1143,13,,2.35115,48.8737,,346,rue des Petites Ecuries
1144,50,,2.35115,48.8737,,346,rue des Petites Ecuries
1145,10,,2.35115,48.8737,,346,rue des Petites Ecuries
1146,27,,2.35115,48.8737,,346,rue des Petites Ecuries
1147,22,,2.34142,48.8703,,272,rue Saint Marc
1148,15,,2.35115,48.8737,,346,rue des Petites Ecuries
1149,36,,2.35115,48.8737,,346,rue des Petites Ecuries
1150,59,,2.35115,48.8737,,346,rue des Petites Ecuries
1151,38,,2.3379638888889,48.873861111111,,274,rue Laffitte
1152,28,,2.35115,48.8737,,346,rue des Petites Ecuries
1153,10,,2.341389,48.871667,,347,boulevard Montmartre
1154,13,,2.33351,48.869,,7,rue d' Antin
1155,55,,2.35115,48.8737,,346,rue des Petites Ecuries
1156,31,,2.34722,48.8667,,348,rue des Petits Carreaux
1157,19,,2.341389,48.871667,,347,boulevard Montmartre
1158,8,,2.34722,48.8667,,348,rue des Petits Carreaux
1159,30,,2.34722,48.8667,"Werkstätten: 32,",348,rue des Petits Carreaux
1160,32,,2.34722,48.8667,,348,rue des Petits Carreaux
1161,1,,2.34048,48.8662,,349,rue des Petits Pères
1162,21,,2.34507,48.8765,,228,rue de Montholon
1163,17,,2.34245,48.8641,,350,rue des Poulies
1164,9,,2.3371,48.8763,,351,rue Saint Georges
1165,23,,2.34123,48.8593,,352,rue des Prêtres Saint Germain l'Auxerrois
1166,4,,2.3359,48.8782,,27,rue d' Aumale
1167,3,,2.34419,48.8616,,353,rue des Prouvaires
1168,12,,2.34419,48.8616,,353,rue des Prouvaires
1169,7,,2.34419,48.8616,,353,rue des Prouvaires
1170,10,,2.34419,48.8616,,353,rue des Prouvaires
1171,1,,2.33307,48.8651,,354,rue des Pyramides
1172,20,,2.35917,48.8607,,355,rue des Quatre Fils
1173,20,,2.35917,48.8607,,355,rue des Quatre Fils
1174,18,,2.35917,48.8607,,355,rue des Quatre Fils
1175,10,,2.33773,48.8517,,356,rue des Quatre Vents
1176,11,,2.33773,48.8517,,356,rue des Quatre Vents
1177,18,,2.33773,48.8517,,356,rue des Quatre Vents
1178,7,,2.36109,48.8746,,357,rue des Récollets
1179,20,,2.33638889,48.86527778,,98,rue de la Fontaine Molière
1180,21,,2.35958219,48.8570917,,358,rue des Rosiers
1181,27,,2.35958219,48.8570917,,358,rue des Rosiers
1182,11,,2.35958219,48.8570917,,358,rue des Rosiers
1183,17,,2.35958219,48.8570917,,358,rue des Rosiers
1184,22 u. 24,,2.35958219,48.8570917,,358,rue des Rosiers
1185,22 u. 24,,2.35958219,48.8570917,,358,rue des Rosiers
1186,1 u. 2,,2.33089,48.8553,,359,rue des Saints Pères
1187,5,,2.3416666666667,48.871111111111,"galerie de la Bourse,,",360,passage des Panoramas
1188,53,,2.33089,48.8553,,359,rue des Saints Pères
1189,15,,2.33089,48.8553,,359,rue des Saints Pères
1190,51,,2.33089,48.8553,,359,rue des Saints Pères
1191,28,,2.33089,48.8553,,359,rue des Saints Pères
1192,14,,2.33411,48.8684,,361,rue Gaillon
1193,2,,2.3175,48.87125,,362,rue des Saussaies
1194,9,,2.3699,48.8495,,363,rue des Terres Fortes
1195,22,,2.36725,48.8563,,364,rue des Tournelles
1196,16,,2.36725,48.8563,,364,rue des Tournelles
1197,16,,2.36725,48.8563,,364,rue des Tournelles
1198,1,,2.36725,48.8563,,364,rue des Tournelles
1199,16,,2.36725,48.8563,"[rue] Jean-Beausire, 13,",364,rue des Tournelles
1200,15,,2.37413,48.8671,,365,rue des Trois Bornes
1201,25,,2.37413,48.8671,,365,rue des Trois Bornes
1202,28,,2.37413,48.8671,,365,rue des Trois Bornes
1203,7,,2.33974,48.8684,,285,rue Vivienne
1204,16,,2.34093,48.8848,,115,rue des Trois Frères
1205,8,,2.36156,48.8584,,366,rue des Trois Pavillons
1206,16,,2.36156,48.8584,,366,rue des Trois Pavillons
1207,25,,2.33278,48.8667,,127,rue de La Sourdière
1208,3,,2.3425,48.8619,,367,rue des Vieilles Etuves Saint Honoré
1209,9,,2.35166,48.8607,,368,rue des Vieilles Etuves Saint Martin
1210,13,,2.35166,48.8607,,368,rue des Vieilles Etuves Saint Martin
1211,2,,2.35754,48.8616,,369,rue des Vieilles Haudriettes
1212,8,,2.35754,48.8616,,369,rue des Vieilles Haudriettes
1213,2,,2.35754,48.8616,,369,rue des Vieilles Haudriettes
1214,43,,2.34289,48.8656,,370,rue des Vieux Augustins
1215,6,,2.34245,48.8794,,129,rue de la Tour d' Auvergne
1216,43,,2.34289,48.8656,,370,rue des Vieux Augustins
1217,30,,2.33268,48.866,,371,rue Saint Roch
1218,24,,2.34289,48.8656,,370,rue des Vieux Augustins
1219,3,,2.34519,48.8724,,372,cité Bergère
1220,31,,2.33523,48.8749,,373,rue Taitbout
1221,36,,2.34529,48.8738,,279,rue de Trévise
1222,10,,2.34289,48.8656,,370,rue des Vieux Augustins
1223,61,,2.34289,48.8656,,370,rue des Vieux Augustins
1224,67,,2.34289,48.8656,,370,rue des Vieux Augustins
1225,27,,2.36083333,48.87316667,,374,rue des Vinaigriers
1226,25,,2.36083333,48.87316667,,374,rue des Vinaigriers
1227,23,,2.36083333,48.87316667,,374,rue des Vinaigriers
1228,40,,2.36083333,48.87316667,,374,rue des Vinaigriers
1229,17,,2.36083333,48.87316667,,374,rue des Vinaigriers
1230,12,,2.36504,48.8544,,375,rue des Vosges
1231,,,2.38155,48.8504,,184,rue du Faubourg St Antoine
1232,78,,2.35657,48.8616,,275,rue du Temple
1233,88,,2.3383722222222,48.868047222222,,249,rue de Richelieu
1234,122,,2.3263888888889,48.856388888889,,378,rue du Bac
1235,123,,2.3263888888889,48.856388888889,,378,rue du Bac
1236,135,,2.3263888888889,48.856388888889,,378,rue du Bac
1237,106,,2.3263888888889,48.856388888889,,378,rue du Bac
1238,109,,2.3263888888889,48.856388888889,,378,rue du Bac
1239,109,,2.3263888888889,48.856388888889,,378,rue du Bac
1240,40,,2.3263888888889,48.856388888889,,378,rue du Bac
1241,109,,2.3263888888889,48.856388888889,,378,rue du Bac
1242,78,,2.3263888888889,48.856388888889,,378,rue du Bac
1243,35,,2.3263888888889,48.856388888889,,378,rue du Bac
1244,6,,2.3263888888889,48.856388888889,,378,rue du Bac
1245,68,,2.3327777777778,48.873888888889,,79,rue de la Chaussée d' Antin
1246,62,,2.3263888888889,48.856388888889,,378,rue du Bac
1247,61 u. 68,,2.3263888888889,48.856388888889,,378,rue du Bac
1248,8,,2.3263888888889,48.856388888889,,378,rue du Bac
1249,10,,2.3413,48.8638,,379,rue du Bouloi
1250,21,,2.3413,48.8638,,379,rue du Bouloi
1251,7,,2.3413,48.8638,,379,rue du Bouloi
1252,4,,2.3413,48.8638,,379,rue du Bouloi
1253,27,,2.3413,48.8638,,379,rue du Bouloi
1254,4,,2.3413,48.8638,,379,rue du Bouloi
1255,12,,2.3413,48.8638,,379,rue du Bouloi
1256,32,,2.35138889,48.86444444,"passage de l' Ancre,,",380,rue du Bourg l' Abbé
1257,32 u. 38,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1258,19,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1259,27,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1260,37,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1261,19,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1262,,,2.35138889,48.86444444,"Hôtel du Lion-d'Argent,,",380,rue du Bourg l' Abbé
1263,22,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1264,39,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1265,52,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1266,9,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1267,19,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1268,11,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1269,41,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1270,5,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1271,31,,2.35138889,48.86444444,,380,rue du Bourg l' Abbé
1272,42,,2.3379638888889,48.873861111111,,274,rue Laffitte
1273,31,,2.37407,48.8727,,382,rue du Buisson Saint Louis
1274,33,,2.35029,48.8677,,383,rue du Caire
1275,23,,2.35029,48.8677,,383,rue du Caire
1276,1,,2.35029,48.8677,,383,rue du Caire
1277,7,,2.35029,48.8677,,383,rue du Caire
1278,31,,2.35029,48.8677,,383,rue du Caire
1279,14,,2.35029,48.8677,,383,rue du Caire
1280,32,,2.35029,48.8677,,383,rue du Caire
1281,32,,2.35029,48.8677,,383,rue du Caire
1282,34,,2.35969,48.8704,,384,rue du Château d' Eau
1283,14,,2.35969,48.8704,,384,rue du Château d' Eau
1284,64,,2.35969,48.8704,,384,rue du Château d' Eau
1285,56,,2.35969,48.8704,,384,rue du Château d' Eau
1286,14,,2.35969,48.8704,,384,rue du Château d' Eau
1287,1,,2.36358,48.8828,,386,rue du Château Landon
1288,8,,2.3578,48.860865,,387,rue du Chaume
1289,2 bis,,2.3578,48.860865,,387,rue du Chaume
1290,3,,2.3578,48.860865,,387,rue du Chaume
1291,9,,2.3578,48.860865,,387,rue du Chaume
1292,7,,2.3578,48.860865,,387,rue du Chaume
1293,13,,2.3578,48.860865,,387,rue du Chaume
1294,15,,2.3578,48.860865,,387,rue du Chaume
1295,73,,2.32358,48.8479,,388,rue du Cherche Midi
1296,100,,2.32358,48.8479,,388,rue du Cherche Midi
1297,102,,2.32358,48.8479,,388,rue du Cherche Midi
1298,54,,2.32358,48.8479,,388,rue du Cherche Midi
1299,86,,2.32358,48.8479,,388,rue du Cherche Midi
1300,37,,2.32358,48.8479,,388,rue du Cherche Midi
1301,37,,2.32358,48.8479,,388,rue du Cherche Midi
1302,12,,2.341389,48.871667,"passage Jouffroy, 11,,",347,boulevard Montmartre
1303,19,,2.32358,48.8479,,388,rue du Cherche Midi
1304,3,,2.34616,48.8799,,253,rue de Rochechouart
1305,33,,2.32358,48.8479,,388,rue du Cherche Midi
1306,19,,2.32358,48.8479,,388,rue du Cherche Midi
1307,59,,2.32358,48.8479,"passage Saint-Maur, 11,Wohnung: [rue du] Bac, 127,",388,rue du Cherche Midi
1308,1,,2.34657,48.8585,,389,rue du Chevalier du Guet
1309,1,,2.34657,48.8585,,389,rue du Chevalier du Guet
1310,4,,2.31542,48.8711,,390,rue du Cirque
1311,18,,2.31542,48.8711,,390,rue du Cirque
1312,10,,2.34889,48.8633,,391,rue du Cloître Saint Jacques
1313,33,,2.33754,48.8784,,392,rue Pigalle
1314,5,,2.34889,48.8633,,393,rue du Cloître Saint Jacques l'Hôpital
1315,8,,2.34889,48.8633,,393,rue du Cloître Saint Jacques l'Hôpital
1316,8,,2.35128,48.8591,,394,rue du Cloître Saint Merri
1317,40,,2.30968,48.8713,,183,rue du Colysée
1318,51,,2.30968,48.8713,,183,rue du Colysée
1319,35,,2.30968,48.8713,,183,rue du Colysée
1320,30,,2.30968,48.8713,,183,rue du Colysée
1321,6,,,,,395,rue du Coq de la Verrerie
1322,1,,2.34201,48.8642,,396,rue du Coq Héron
1323,5,,2.33494,48.8719,,259,rue du Helder
1324,7,,2.33401,48.8697,,243,rue de Port Mahon
1325,9,,2.3393,48.8618,,397,rue du Coq Saint Honoré
1326,3,,,,,398,rue du Coq Saint Jean
1327,45,,2.34529,48.8738,,279,rue de Trévise
1328,21,,2.3442,48.8689,,399,rue du Croissant
1329,7,,2.34934,48.8632,,400,rue du Cygne
1330,9,,2.3394444444444,48.855,,401,rue du Dauphin
1331,1,,2.33268,48.866,,402,rue du Dauphin
1332,19,,2.33098,48.8534,,403,rue du Dragon
1333,31,,2.33098,48.8534,,403,rue du Dragon
1334,2,,2.33098,48.8534,,403,rue du Dragon
1335,3,,2.33098,48.8534,,403,rue du Dragon
1336,18,,2.33098,48.8534,"atelier: [rue de] Taranne, 12,",403,rue du Dragon
1337,71,,2.38155,48.8504,,156,rue du Faubourg Saint Honoré
1338,40 bis,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1339,33,,2.33635,48.8669,,330,rue Neuve des Petits Champs
1340,13,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1341,9,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1342,53,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1343,47,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1344,13,,2.34852,48.8763,"[rue]  Bergère, 1,",415,rue du Faubourg Poissonnière
1345,11,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1346,9,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1347,9,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1348,29,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1349,9,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1350,30,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1351,80,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1352,18,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1353,22,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1354,46,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1355,10,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1356,4,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1357,10,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1358,12,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1359,40,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1360,32,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1361,11,,2.34175,48.8681,,407,rue Notre Dame des Victoires
1362,12,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1363,183,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1364,70,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1365,13,,2.34852,48.8763,,415,rue du Faubourg Poissonnière
1366,115 u. 117,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1367,158,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1368,133,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1369,27 und  29,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1370,86,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1371,109,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1372,29,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1373,267,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1374,115,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1375,94,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1376,75,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1377,242,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1378,47,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1379,47,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1380,209,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1381,47,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1382,64,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1383,53,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1384,"27, 29 u. 33",,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1385,18,,2.33597,48.8706,,173,rue de Choiseul
1386,89,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1387,81,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1388,127,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1389,115 u. 117,,2.377,48.8519,"passage de la Bonne-Graine,,",410,rue du Faubourg Saint Antoine
1390,76,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1391,55,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1392,50,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1393,46,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1394,25,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1395,97,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1396,51,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1397,47,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1398,185,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1399,73,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1400,115,,2.377,48.8519,"cour de la Bonne-Graine, 18,,",410,rue du Faubourg Saint Antoine
1401,88,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1402,182,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
1403,99,,2.38155,48.8504,,184,rue du Faubourg Saint Antoine
